,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Total_Working_Days,Avg_Daily_Hours,Median_Daily_Hours,Std_Daily_Hours,Overtime_Days_8.5h,Overtime_Days_10h,Late_Arrival_Rate,Absence_Rate,Very_Early_Start_Rate,Early_Leave_Rate,Friday_Evening_Presence_Rate,Monday_Morning_Presence_Rate,Attrition_Num,Young_Stagnation,Avg_Work_Hours,Work_Intensity,Overtime_Flag,Distance_Bin,Age_Group,LongHours,Is_Young,LowIncome
2806,31,Yes,1,Research & Development,2,4,Technical Degree,2807,Female,3,Sales Executive,Married,21410,4.0,20,0,12.0,2,7,7,7,3,4,2.0,3.0,2.0,233,8.396202908917502,8.393888888888888,0.28661540222683707,75,0,0.0321285140562249,0.11244979919678715,0.0,0.0,0.16475095785440613,0.011494252873563218,1,0,6.718495762711864,0.839811970338983,0,Très proche (0-2km),26-35,0,0,1
2807,26,No,1,Sales,17,3,Medical,2808,Female,2,Manager,Married,57690,1.0,19,0,5.0,4,5,4,3,2,3,3.0,2.0,2.0,228,7.718274853801169,7.71,0.29702222669566986,0,0,0.0321285140562249,0.13253012048192772,0.0,0.0,0.034482758620689655,0.007662835249042145,0,1,8.396202908917502,1.0495253636146877,0,Loin (11-20km),26-35,0,1,0
2808,58,Yes,1,Sales,2,2,Medical,2809,Female,1,Research Scientist,Married,43850,1.0,13,1,40.0,2,40,15,6,2,3,4.0,4.0,2.0,238,7.566837068160598,7.562083333333334,0.29153303618228044,0,0,0.01606425702811245,0.09236947791164658,0.0,0.0,0.03065134099616858,0.0038314176245210726,1,0,7.718274853801169,0.9647843567251462,0,Très proche (0-2km),>45,0,0,1
2809,19,Yes,1,Research & Development,5,2,Life Sciences,2810,Male,1,Manager,Single,53320,1.0,23,1,0.0,2,0,0,0,3,4,4.0,3.0,2.0,239,9.410347512784751,9.43,0.30212870884793863,239,7,0.0321285140562249,0.08835341365461848,0.0,0.0,0.17624521072796934,0.0038314176245210726,1,0,7.566837068160598,0.9458546335200747,0,Proche (3-10km),<25,0,1,0
2810,22,No,1,Sales,29,4,Technical Degree,2811,Male,1,Sales Executive,Married,46630,0.0,13,1,3.0,1,2,2,1,3,3,3.0,4.0,3.0,231,6.39757696007696,6.3933333333333335,0.31770346853190456,0,0,0.024096385542168676,0.12048192771084337,0.0,0.5261044176706827,0.0,0.0038314176245210726,0,0,9.410347512784751,1.176293439098094,1,Très loin (>20km),<25,1,1,1
2811,49,No,1,Research & Development,2,3,Life Sciences,2812,Female,1,Sales Executive,Married,47240,1.0,11,1,16.0,3,15,5,11,2,3,3.0,1.0,2.0,235,7.1968747044917265,7.197777777777778,0.30563688710117487,0,0,0.024096385542168676,0.10441767068273092,0.0,0.04417670682730924,0.0038314176245210726,0.011494252873563218,0,0,6.39757696007696,0.79969712000962,0,Très proche (0-2km),>45,0,0,1
2812,43,No,2,Sales,2,2,Life Sciences,2813,Male,1,Sales Executive,Single,32110,4.0,13,0,18.0,2,3,1,2,4,3,2.0,3.0,3.0,245,7.990022675736961,7.993888888888889,0.28478482494458296,8,0,0.040160642570281124,0.0642570281124498,0.0,0.004016064257028112,0.11877394636015326,0.01532567049808429,0,0,7.1968747044917265,0.8996093380614658,0,Très proche (0-2km),36-45,0,0,1
2813,50,No,2,Research & Development,19,4,Life Sciences,2814,Male,2,Sales Executive,Single,53770,4.0,14,1,16.0,3,2,2,1,4,3,3.0,4.0,3.0,229,7.084341339155749,7.082777777777777,0.29456483471158684,0,0,0.040160642570281124,0.1285140562248996,0.0,0.07228915662650602,0.0,0.007662835249042145,0,0,7.990022675736961,0.9987528344671202,0,Loin (11-20km),>45,0,0,0
2814,31,Yes,1,Research & Development,15,1,Medical,2815,Female,2,Sales Executive,Married,40660,3.0,22,0,4.0,2,2,2,2,2,4,2.0,3.0,3.0,240,8.386093749999999,8.38875,0.2994077052016527,84,0,0.0642570281124498,0.08433734939759036,0.0,0.0,0.14942528735632185,0.007662835249042145,1,0,7.084341339155749,0.8855426673944686,0,Loin (11-20km),26-35,0,0,1
2815,41,No,1,Research & Development,17,2,Other,2816,Male,1,Manufacturing Director,Divorced,52080,3.0,11,3,12.0,2,9,0,7,1,3,3.0,3.0,3.0,243,8.089008916323731,8.0925,0.29897207326273895,23,0,0.020080321285140562,0.07228915662650602,0.0,0.0,0.10344827586206896,0.007662835249042145,0,0,8.386093749999999,1.0482617187499998,0,Loin (11-20km),36-45,0,0,0
2816,26,No,1,Research & Development,17,4,Life Sciences,2817,Male,2,Sales Executive,Married,48770,1.0,13,1,8.0,5,8,5,7,4,3,3.0,3.0,3.0,234,7.87903371320038,7.860277777777778,0.30819783890953495,3,0,0.04417670682730924,0.10843373493975904,0.0,0.0,0.07279693486590039,0.0038314176245210726,0,1,8.089008916323731,1.0111261145404664,0,Loin (11-20km),26-35,0,1,1
2817,36,No,1,Human Resources,25,1,Human Resources,2818,Male,2,Research Scientist,Divorced,31170,6.0,21,1,7.0,2,3,0,1,4,4,2.0,2.0,3.0,245,6.792215419501134,6.818888888888889,0.30848941196277824,0,0,0.0321285140562249,0.0642570281124498,0.0,0.22088353413654618,0.0,0.0,0,0,7.87903371320038,0.9848792141500475,0,Très loin (>20km),36-45,0,0,1
2818,51,Yes,2,Research & Development,6,3,Life Sciences,2819,Female,1,Manager,Single,15690,2.0,11,0,18.0,2,4,0,3,4,3,1.0,4.0,3.0,238,7.193490896358543,7.202638888888889,0.28927825041842703,0,0,0.028112449799196786,0.09236947791164658,0.0,0.03614457831325301,0.0038314176245210726,0.01532567049808429,1,0,6.792215419501134,0.8490269274376417,0,Proche (3-10km),>45,0,0,1
2819,39,No,1,Research & Development,7,3,Life Sciences,2820,Female,1,Research Scientist,Married,196580,4.0,13,1,17.0,3,15,5,9,4,3,4.0,3.0,4.0,236,7.933086158192089,7.941666666666666,0.28173258069270185,4,0,0.03614457831325301,0.10040160642570281,0.0,0.0,0.08812260536398467,0.0038314176245210726,0,0,7.193490896358543,0.8991863620448178,0,Proche (3-10km),36-45,0,0,0
2820,25,No,1,Sales,29,1,Medical,2821,Female,3,Research Scientist,Married,30690,2.0,14,1,6.0,3,2,2,2,2,3,1.0,3.0,3.0,241,7.785092208390964,7.816666666666666,0.31115304334848715,2,0,0.0321285140562249,0.08032128514056225,0.0,0.004016064257028112,0.05747126436781609,0.0038314176245210726,0,0,7.933086158192089,0.9916357697740111,0,Très loin (>20km),26-35,0,1,1
2821,30,No,1,Research & Development,21,1,Medical,2822,Male,2,Laboratory Technician,Married,104350,0.0,11,0,12.0,5,11,4,7,3,3,3.0,4.0,1.0,229,10.030638039786512,10.00361111111111,0.27714826683486465,229,115,0.05220883534136546,0.1285140562248996,0.0,0.0,0.17624521072796934,0.007662835249042145,0,0,7.785092208390964,0.9731365260488705,0,Très loin (>20km),26-35,0,0,0
2822,32,Yes,1,Research & Development,2,4,Life Sciences,2823,Female,2,Research Director,Single,41480,7.0,15,0,10.0,0,5,0,4,2,3,1.0,1.0,4.0,242,7.915311065197429,7.916111111111111,0.32286995888339504,8,0,0.020080321285140562,0.07630522088353414,0.0,0.0,0.05747126436781609,0.007662835249042145,1,0,10.030638039786512,1.253829754973314,1,Très proche (0-2km),26-35,1,0,1
2823,45,No,1,Research & Development,2,1,Technical Degree,2824,Female,2,Healthcare Representative,Single,57680,5.0,23,1,9.0,4,6,0,3,3,4,3.0,4.0,2.0,234,7.409882478632478,7.389305555555556,0.30255752572908545,0,0,0.05622489959839357,0.10843373493975904,0.0,0.008032128514056224,0.007662835249042145,0.007662835249042145,0,0,7.915311065197429,0.9894138831496786,0,Très proche (0-2km),>45,0,0,0
2824,38,No,1,Research & Development,7,4,Life Sciences,2825,Female,2,Research Director,Single,50420,3.0,16,1,19.0,4,3,2,2,3,3,4.0,3.0,3.0,229,10.426072295002427,10.430833333333334,0.2768921172860285,229,213,0.03614457831325301,0.1285140562248996,0.0,0.0,0.1532567049808429,0.011494252873563218,0,0,7.409882478632478,0.9262353098290598,0,Proche (3-10km),36-45,0,0,0
2825,30,No,1,Sales,13,3,Marketing,2826,Female,2,Laboratory Technician,Single,57700,1.0,16,1,5.0,2,5,0,4,4,3,1.0,3.0,2.0,243,6.6939449016918156,6.681388888888889,0.29628293559621677,0,0,0.024096385542168676,0.07228915662650602,0.0,0.3333333333333333,0.0,0.011494252873563218,0,0,10.426072295002427,1.3032590368753034,1,Loin (11-20km),26-35,1,0,0
2826,32,No,2,Sales,2,3,Marketing,2827,Male,3,Laboratory Technician,Divorced,77560,0.0,21,0,9.0,3,8,0,7,3,4,4.0,4.0,4.0,231,6.489492544492544,6.498055555555555,0.3072120988984741,0,0,0.020080321285140562,0.12048192771084337,0.0,0.4578313253012048,0.0,0.0038314176245210726,0,0,6.6939449016918156,0.8367431127114769,0,Très proche (0-2km),26-35,0,0,0
2827,30,No,1,Research & Development,1,3,Medical,2828,Female,3,Sales Executive,Divorced,103060,5.0,13,0,8.0,5,3,2,2,3,3,4.0,1.0,3.0,230,6.674859903381643,6.68375,0.31777689002327675,0,0,0.040160642570281124,0.12449799196787148,0.0,0.30522088353413657,0.0,0.0038314176245210726,0,0,6.489492544492544,0.811186568061568,0,Très proche (0-2km),26-35,0,0,0
2828,30,No,1,Sales,9,3,Medical,2829,Male,2,Research Scientist,Single,39360,0.0,11,1,6.0,3,5,1,2,3,3,2.0,4.0,3.0,234,6.430403608736942,6.439305555555556,0.2888050504600959,0,0,0.028112449799196786,0.10843373493975904,0.0,0.5783132530120482,0.0,0.007662835249042145,0,0,6.674859903381643,0.8343574879227054,0,Proche (3-10km),26-35,0,0,1
2829,41,No,2,Sales,10,2,Medical,2830,Female,3,Manufacturing Director,Divorced,79450,4.0,12,1,21.0,6,7,7,7,2,3,4.0,1.0,2.0,235,7.281752955082743,7.285555555555556,0.3144674545456362,0,0,0.04417670682730924,0.10441767068273092,0.0,0.040160642570281124,0.007662835249042145,0.007662835249042145,0,0,6.430403608736942,0.8038004510921177,0,Proche (3-10km),36-45,0,0,0
2830,41,No,1,Research & Development,10,4,Medical,2831,Male,4,Research Scientist,Married,57430,2.0,12,3,7.0,2,5,1,4,4,3,3.0,1.0,3.0,235,7.996069739952718,8.029166666666667,0.3003277309861222,13,0,0.024096385542168676,0.10441767068273092,0.0,0.0,0.07662835249042145,0.0038314176245210726,0,0,7.281752955082743,0.9102191193853428,0,Proche (3-10km),36-45,0,0,0
2831,19,No,1,Research & Development,1,3,Other,2832,Female,5,Manufacturing Director,Single,152020,1.0,18,3,1.0,2,1,0,0,2,3,2.0,2.0,3.0,238,6.412936507936507,6.402083333333334,0.3022828422961917,0,0,0.04417670682730924,0.09236947791164658,0.0,0.5381526104417671,0.0,0.0038314176245210726,0,0,7.996069739952718,0.9995087174940898,0,Très proche (0-2km),<25,0,1,0
2832,40,No,2,Research & Development,26,4,Medical,2833,Male,2,Manufacturing Director,Divorced,54400,1.0,12,1,20.0,2,20,2,13,3,3,2.0,2.0,3.0,236,7.022685969868173,7.039027777777777,0.2879530898390208,0,0,0.05622489959839357,0.10040160642570281,0.0,0.10441767068273092,0.0,0.0,0,0,6.412936507936507,0.8016170634920634,0,Très loin (>20km),36-45,0,0,0
2833,35,No,1,Sales,8,1,Marketing,2834,Female,3,Laboratory Technician,Married,37600,1.0,14,3,10.0,2,10,0,6,3,3,3.0,2.0,3.0,235,7.35771513002364,7.3677777777777775,0.3109182545256642,0,0,0.0321285140562249,0.10441767068273092,0.0,0.028112449799196786,0.0038314176245210726,0.0,0,0,7.022685969868173,0.8778357462335217,0,Proche (3-10km),36-45,0,0,1
2834,53,No,1,Sales,14,2,Life Sciences,2835,Female,5,Manufacturing Director,Married,35170,2.0,12,1,13.0,1,7,4,5,2,3,2.0,3.0,1.0,235,10.932706855791963,10.93388888888889,0.2761320769750275,235,235,0.020080321285140562,0.10441767068273092,0.0,0.0,0.18007662835249041,0.007662835249042145,0,0,7.35771513002364,0.919714391252955,0,Loin (11-20km),>45,0,0,1
2835,45,No,1,Sales,1,4,Technical Degree,2836,Male,1,Research Scientist,Divorced,25800,8.0,17,3,20.0,3,17,0,15,3,3,2.0,2.0,1.0,242,6.843852157943067,6.830277777777778,0.27317024717769645,0,0,0.028112449799196786,0.07630522088353414,0.0,0.14859437751004015,0.0,0.007662835249042145,0,0,10.932706855791963,1.3665883569739954,1,Très proche (0-2km),>45,1,0,1
2836,32,No,2,Sales,2,2,Life Sciences,2837,Female,1,Manufacturing Director,Single,21660,1.0,19,1,9.0,4,9,3,7,1,3,2.0,4.0,3.0,243,7.894804526748971,7.877222222222223,0.30201508109123215,9,0,0.03614457831325301,0.07228915662650602,0.0,0.0,0.07279693486590039,0.007662835249042145,0,0,6.843852157943067,0.8554815197428833,0,Très proche (0-2km),26-35,0,0,1
2837,29,No,0,Research & Development,10,4,Technical Degree,2838,Male,3,Healthcare Representative,Married,58690,1.0,11,1,10.0,6,10,0,9,4,3,4.0,3.0,3.0,240,6.118706018518519,6.117083333333333,0.2739999802894282,0,0,0.024096385542168676,0.08433734939759036,0.0,0.7951807228915663,0.0,0.011494252873563218,0,0,7.894804526748971,0.9868505658436214,0,Proche (3-10km),26-35,0,1,0
2838,51,No,1,Research & Development,1,3,Other,2839,Female,3,Research Director,Married,80080,2.0,15,1,10.0,4,1,0,0,3,3,2.0,3.0,3.0,228,7.583658625730995,7.607777777777778,0.2939180202630248,0,0,0.05220883534136546,0.13253012048192772,0.0,0.0,0.019157088122605363,0.0,0,0,6.118706018518519,0.7648382523148148,0,Très proche (0-2km),>45,0,0,0
2839,58,No,1,Sales,3,3,Marketing,2840,Female,1,Research Scientist,Married,52060,4.0,11,3,9.0,4,1,0,0,1,3,2.0,2.0,2.0,240,9.953753472222221,9.940000000000001,0.3228066076759831,240,102,0.03614457831325301,0.08433734939759036,0.0,0.0,0.17624521072796934,0.007662835249042145,0,0,7.583658625730995,0.9479573282163744,0,Proche (3-10km),>45,0,0,0
2840,40,No,1,Research & Development,11,2,Technical Degree,2841,Male,4,Laboratory Technician,Married,52950,7.0,18,0,15.0,4,12,2,11,3,3,3.0,4.0,2.0,229,6.194080543425521,6.174444444444444,0.2922318592037605,0,0,0.0321285140562249,0.1285140562248996,0.0,0.7429718875502008,0.0,0.0,0,0,9.953753472222221,1.2442191840277776,1,Loin (11-20km),36-45,1,0,0
2841,34,No,2,Sales,24,4,Marketing,2842,Male,2,Manufacturing Director,Married,164130,6.0,16,0,6.0,1,4,1,2,3,3,3.0,3.0,3.0,228,7.026667884990253,7.016388888888889,0.3116189625266719,0,0,0.0321285140562249,0.13253012048192772,0.0,0.0963855421686747,0.0,0.011494252873563218,0,0,6.194080543425521,0.7742600679281901,0,Très loin (>20km),26-35,0,0,0
2842,22,No,1,Research & Development,3,3,Medical,2843,Male,1,Laboratory Technician,Married,132690,1.0,25,1,2.0,2,2,2,2,3,4,3.0,4.0,3.0,242,7.703482552800734,7.683194444444444,0.3039913387024357,2,0,0.012048192771084338,0.07630522088353414,0.0,0.0,0.03065134099616858,0.011494252873563218,0,0,7.026667884990253,0.8783334856237817,0,Proche (3-10km),<25,0,1,0
2843,27,No,0,Research & Development,3,3,Medical,2844,Male,1,Healthcare Representative,Divorced,27830,6.0,16,1,6.0,2,2,2,2,4,3,4.0,2.0,1.0,230,6.2832463768115945,6.289305555555556,0.29957903814067155,0,0,0.04417670682730924,0.12449799196787148,0.0,0.6144578313253012,0.0,0.007662835249042145,0,0,7.703482552800734,0.9629353191000918,0,Proche (3-10km),26-35,0,1,1
2844,28,No,1,Sales,4,4,Life Sciences,2845,Male,2,Healthcare Representative,Married,54330,1.0,13,1,5.0,4,5,0,2,2,3,3.0,4.0,1.0,233,6.489963042441583,6.503888888888889,0.2988607722225913,0,0,0.0321285140562249,0.11244979919678715,0.0,0.4497991967871486,0.0,0.011494252873563218,0,0,6.2832463768115945,0.7854057971014493,0,Proche (3-10km),26-35,0,1,0
2845,57,No,1,Research & Development,3,3,Life Sciences,2846,Male,2,Manufacturing Director,Divorced,20130,3.0,14,1,12.0,5,5,1,4,3,3,3.0,4.0,1.0,235,10.887184397163121,10.889166666666666,0.2948695291382285,235,235,0.0321285140562249,0.10441767068273092,0.0,0.0,0.17624521072796934,0.007662835249042145,0,0,6.489963042441583,0.8112453803051979,0,Proche (3-10km),>45,0,0,1
2846,27,No,0,Research & Development,2,3,Life Sciences,2847,Male,1,Manufacturing Director,Divorced,139660,1.0,19,0,1.0,1,1,0,1,3,3,3.0,3.0,2.0,245,10.613379818594105,10.6025,0.30350701364195803,245,240,0.024096385542168676,0.0642570281124498,0.0,0.0,0.1839080459770115,0.007662835249042145,0,0,10.887184397163121,1.3608980496453902,1,Très proche (0-2km),26-35,1,1,0
2847,50,No,1,Research & Development,4,3,Life Sciences,2848,Female,2,Manufacturing Director,Single,43740,3.0,15,1,21.0,5,5,4,4,4,3,3.0,2.0,3.0,243,6.223148148148148,6.230277777777777,0.3170615731112189,0,0,0.0321285140562249,0.07228915662650602,0.0,0.7068273092369478,0.0,0.007662835249042145,0,0,10.613379818594105,1.326672477324263,1,Proche (3-10km),>45,1,0,1
2848,41,No,1,Sales,7,4,Marketing,2849,Male,4,Laboratory Technician,Divorced,68420,4.0,12,1,13.0,3,9,1,8,3,3,1.0,3.0,3.0,232,6.183541666666667,6.198055555555555,0.29315086050506073,0,0,0.040160642570281124,0.11646586345381527,0.0,0.7429718875502008,0.0,0.007662835249042145,0,0,6.223148148148148,0.7778935185185185,0,Proche (3-10km),36-45,0,0,0
2849,30,No,1,Human Resources,1,4,Human Resources,2850,Female,1,Manager,Married,174260,2.0,12,1,12.0,0,10,7,4,2,3,2.0,4.0,3.0,239,6.886836355183635,6.83,0.31357563031862684,0,0,0.020080321285140562,0.08835341365461848,0.0,0.18473895582329317,0.0,0.011494252873563218,0,0,6.183541666666667,0.7729427083333333,0,Très proche (0-2km),26-35,0,0,0
2850,38,No,1,Sales,1,1,Medical,2851,Male,2,Laboratory Technician,Single,176030,4.0,16,0,12.0,0,8,0,7,2,3,1.0,4.0,4.0,243,6.278257887517146,6.252222222222223,0.3099246930692883,0,0,0.028112449799196786,0.07228915662650602,0.0,0.6907630522088354,0.0,0.007662835249042145,0,0,6.886836355183635,0.8608545443979544,0,Très proche (0-2km),36-45,0,0,0
2851,32,No,1,Research & Development,20,3,Medical,2852,Female,1,Manufacturing Director,Single,45810,3.0,14,1,8.0,3,5,1,4,3,3,3.0,3.0,3.0,228,6.9309076510721255,6.944861111111111,0.3012989379697427,0,0,0.01606425702811245,0.13253012048192772,0.0,0.12048192771084337,0.0,0.0,0,0,6.278257887517146,0.7847822359396432,0,Loin (11-20km),26-35,0,0,1
2852,27,No,1,Research & Development,5,4,Medical,2853,Male,2,Healthcare Representative,Married,47350,0.0,13,0,6.0,2,5,1,1,3,3,3.0,2.0,2.0,239,8.924711761971176,8.899722222222222,0.32383149139411876,217,1,0.0321285140562249,0.08835341365461848,0.0,0.0,0.17624521072796934,0.007662835249042145,0,0,6.9309076510721255,0.8663634563840157,0,Proche (3-10km),26-35,0,1,1
2853,19,Yes,2,Research & Development,10,2,Life Sciences,2854,Male,2,Healthcare Representative,Single,41870,0.0,22,1,1.0,4,0,0,0,3,4,3.0,1.0,4.0,229,7.514374090247453,7.529722222222222,0.29282412317879586,0,0,0.024096385542168676,0.1285140562248996,0.0,0.004016064257028112,0.019157088122605363,0.007662835249042145,1,0,8.924711761971176,1.115588970246397,1,Proche (3-10km),<25,0,1,1
2854,36,No,2,Sales,25,3,Marketing,2855,Female,2,Research Director,Single,55050,4.0,21,2,13.0,3,8,7,2,3,4,4.0,2.0,2.0,236,7.428980696798494,7.409861111111111,0.2964271165092737,0,0,0.040160642570281124,0.10040160642570281,0.0,0.004016064257028112,0.022988505747126436,0.007662835249042145,0,0,7.514374090247453,0.9392967612809316,0,Très loin (>20km),36-45,0,0,0
2855,30,No,0,Sales,1,3,Medical,2856,Female,1,Sales Executive,Divorced,54700,1.0,18,1,12.0,2,12,6,10,3,3,3.0,1.0,3.0,242,6.828885445362718,6.840277777777778,0.2919048090142001,0,0,0.04819277108433735,0.07630522088353414,0.0,0.17269076305220885,0.0,0.0038314176245210726,0,0,7.428980696798494,0.9286225870998117,0,Très proche (0-2km),26-35,0,0,0
2856,45,No,1,Research & Development,24,2,Medical,2857,Male,2,Sales Executive,Divorced,54760,4.0,13,1,9.0,3,5,0,3,3,3,3.0,1.0,4.0,242,8.11569214876033,8.114583333333334,0.286545899435071,24,0,0.028112449799196786,0.07630522088353414,0.0,0.0,0.13026819923371646,0.01532567049808429,0,0,6.828885445362718,0.8536106806703397,0,Très loin (>20km),>45,0,0,0
2857,56,No,1,Research & Development,4,3,Life Sciences,2858,Male,4,Manager,Divorced,25870,4.0,12,0,19.0,2,2,2,2,2,3,3.0,1.0,3.0,242,8.298600780532599,8.297638888888889,0.28597957462467133,54,0,0.03614457831325301,0.07630522088353414,0.0,0.0,0.12643678160919541,0.0038314176245210726,0,0,8.11569214876033,1.0144615185950412,0,Proche (3-10km),>45,0,0,1
2858,33,No,1,Research & Development,2,2,Medical,2859,Male,1,Sales Executive,Single,24400,0.0,18,3,4.0,4,3,0,2,3,3,3.0,4.0,4.0,242,6.8169341138659325,6.835,0.2932532254500811,0,0,0.040160642570281124,0.07630522088353414,0.0,0.20883534136546184,0.0,0.0038314176245210726,0,0,8.298600780532599,1.0373250975665749,0,Très proche (0-2km),26-35,0,0,1
2859,19,Yes,1,Research & Development,8,2,Life Sciences,2860,Male,2,Sales Executive,Single,159720,1.0,21,0,1.0,2,1,1,0,3,4,2.0,4.0,2.0,240,7.1971643518518515,7.198055555555555,0.2988555898553347,0,0,0.04819277108433735,0.08433734939759036,0.0,0.040160642570281124,0.0,0.0038314176245210726,1,0,6.8169341138659325,0.8521167642332416,0,Proche (3-10km),<25,0,1,0
2860,46,No,1,Research & Development,10,3,Technical Degree,2861,Female,2,Laboratory Technician,Divorced,153790,1.0,12,0,24.0,1,24,15,7,1,3,2.0,1.0,3.0,231,6.8578174603174595,6.854722222222223,0.2864976074150015,0,0,0.03614457831325301,0.12048192771084337,0.0,0.17670682730923695,0.0,0.01532567049808429,0,0,7.1971643518518515,0.8996455439814814,0,Proche (3-10km),>45,0,0,0
2861,38,No,1,Sales,4,4,Life Sciences,2862,Male,1,Manufacturing Director,Single,70820,1.0,14,0,2.0,3,2,2,1,4,3,3.0,4.0,3.0,238,7.900873015873016,7.872083333333333,0.3016972903345341,7,0,0.03614457831325301,0.09236947791164658,0.0,0.0,0.08045977011494253,0.0038314176245210726,0,0,6.8578174603174595,0.8572271825396824,0,Proche (3-10km),36-45,0,0,0
2862,31,No,1,Sales,2,5,Life Sciences,2863,Male,2,Sales Representative,Married,27280,8.0,11,0,7.0,3,4,0,2,4,3,3.0,4.0,3.0,241,10.368086675887506,10.379166666666666,0.3088089226979696,241,215,0.03614457831325301,0.08032128514056225,0.0,0.0,0.1724137931034483,0.0038314176245210726,0,0,7.900873015873016,0.987609126984127,0,Très proche (0-2km),26-35,0,0,1
2863,34,No,1,Sales,9,3,Marketing,2864,Female,2,Manager,Single,53680,2.0,14,1,9.0,2,3,1,2,3,3,4.0,2.0,3.0,230,6.208591787439614,6.211666666666666,0.299864195369577,0,0,0.0321285140562249,0.12449799196787148,0.0,0.7108433734939759,0.0,0.011494252873563218,0,0,10.368086675887506,1.2960108344859382,1,Proche (3-10km),26-35,1,0,0
2864,41,Yes,1,Research & Development,18,4,Life Sciences,2865,Male,5,Laboratory Technician,Single,53470,1.0,24,1,4.0,1,4,0,2,3,4,2.0,2.0,2.0,235,10.054291962174942,10.053888888888888,0.312001497605852,235,134,0.028112449799196786,0.10441767068273092,0.0,0.0,0.17624521072796934,0.0038314176245210726,1,0,6.208591787439614,0.7760739734299518,0,Loin (11-20km),36-45,0,0,0
